conv_id,utterance_idx,context,prompt,speaker_idx,utterance,selfeval,tags
hit:9216_conv:18432,3,furious,My dog pooped on the rug today. I was so mad!,209,I almost did from the rage I had! She always does this! Maybe she just doesn't like fancy rugs...,5|5|5_5|5|5,
hit:9216_conv:18432,4,furious,My dog pooped on the rug today. I was so mad!,147,Did you take the time to walk her outside?,5|5|5_5|5|5,
hit:9219_conv:18439,1,jealous,My friend has the nicest house I have ever seen.  I am so envious of him.,322,My friend has the nicest house I have ever seen.,5|5|5_5|5|5,
hit:9219_conv:18439,2,jealous,My friend has the nicest house I have ever seen.  I am so envious of him.,469,Yeah? Is it decorated well or just very large?,5|5|5_5|5|5,
hit:9219_conv:18439,3,jealous,My friend has the nicest house I have ever seen.  I am so envious of him.,322,Both_comma_ I am so envious of him!,5|5|5_5|5|5,
hit:9219_conv:18439,4,jealous,My friend has the nicest house I have ever seen.  I am so envious of him.,469,Wow_comma_ I bet. He must make a lot of money!,5|5|5_5|5|5,
hit:9222_conv:18444,1,sad,My dog ran away today. I was so distraught.,209,My dog ran away today.,5|5|5_5|5|5,
hit:9222_conv:18444,2,sad,My dog ran away today. I was so distraught.,445,Oh no!  hav you been out looking for her?,5|5|5_5|5|5,
hit:9222_conv:18444,3,sad,My dog ran away today. I was so distraught.,209,I have! I put up signs all over the neighborhood. I do hope somebody returns her soon.,5|5|5_5|5|5,
hit:9222_conv:18444,4,sad,My dog ran away today. I was so distraught.,445,Did you put your phone number and things on the sign?,5|5|5_5|5|5,
hit:9222_conv:18445,1,annoyed,My Cd player keeps skipping nothing can stop it.,445,Every time I use my new CD player it randomly skips.,5|5|5_5|5|5,
hit:9222_conv:18445,2,annoyed,My Cd player keeps skipping nothing can stop it.,209,That's too bad. Maybe you should get a new one?,5|5|5_5|5|5,
hit:9222_conv:18445,3,annoyed,My Cd player keeps skipping nothing can stop it.,445,Im thinking about returning the one I bought.,5|5|5_5|5|5,
hit:9222_conv:18445,4,annoyed,My Cd player keeps skipping nothing can stop it.,209,I certainly would. How can you jam out to all the NOW CD's without it?,5|5|5_5|5|5,
hit:9227_conv:18454,1,annoyed,My cat pooped on the rug today. I was so peeved.,209,My cat pooped on the rug today.,5|5|5_5|5|5,
hit:9227_conv:18454,2,annoyed,My cat pooped on the rug today. I was so peeved.,558,Oh my! What a smelly situation. Were you able to clean it up and get the smell out?,5|5|5_5|5|5,
hit:9227_conv:18454,3,annoyed,My cat pooped on the rug today. I was so peeved.,209,I was! But I was so irritated while I was cleaning it up. I hope she doesn't do it again.,5|5|5_5|5|5,
hit:9227_conv:18454,4,annoyed,My cat pooped on the rug today. I was so peeved.,558,Is her litter box full? My cat does that when it is too full and I neglect to clean it.,5|5|5_5|5|5,
hit:9232_conv:18464,1,furious,My mother in law does not know how to mind her business.  She continually tells my girls how their father and I should do things,56,My mother in law does not know how to mind her business_comma_ I don't understand why she has to be so undermining to us.,5|5|5_5|5|5,
hit:9232_conv:18464,2,furious,My mother in law does not know how to mind her business.  She continually tells my girls how their father and I should do things,209,What a jerk! Why is she always in your biz?,5|5|5_5|5|5,
hit:9232_conv:18464,3,furious,My mother in law does not know how to mind her business.  She continually tells my girls how their father and I should do things,56,I don't think she has any idea how nosy and irritating she is.  She continually will tell our girls how their father and I are doing things wrong.,5|5|5_5|5|5,
hit:9232_conv:18464,4,furious,My mother in law does not know how to mind her business.  She continually tells my girls how their father and I should do things,209,I would get up in her face and show her who's boss. Break out the broom and crack it across her old_comma_ measly back!,5|5|5_5|5|5,
hit:9233_conv:18467,1,ashamed,I can't believe I ate so much pizza today... there goes my diet,397,I can't believe I ate so much pizza today... there goes my diet,5|5|5_5|5|5,
hit:9233_conv:18467,2,ashamed,I can't believe I ate so much pizza today... there goes my diet,469,It's okay to have cheat days sometimes! Start again tomorrow!,5|5|5_5|5|5,
hit:9233_conv:18467,3,ashamed,I can't believe I ate so much pizza today... there goes my diet,397,I will_comma_ thanks!,5|5|5_5|5|5,
hit:9233_conv:18467,4,ashamed,I can't believe I ate so much pizza today... there goes my diet,469,What type of diet are you following?,5|5|5_5|5|5,
hit:9235_conv:18471,1,embarrassed,I accidentally passed gas in front of my mother in law.  I felt so humiliated. ,322,I accidentally passed gas in front of my mother in law.,5|5|5_5|5|5,
hit:9235_conv:18471,2,embarrassed,I accidentally passed gas in front of my mother in law.  I felt so humiliated. ,56,Oh no!  Did she say anything about it?,5|5|5_5|5|5,
hit:9235_conv:18471,3,embarrassed,I accidentally passed gas in front of my mother in law.  I felt so humiliated. ,322,She told me I'm a disgrace. I felt so humiliated. ,5|5|5_5|5|5,
hit:9235_conv:18471,4,embarrassed,I accidentally passed gas in front of my mother in law.  I felt so humiliated. ,56,I think that as a bit harsh!  It wasn't like you did it on purpose thinking it would be funny or anything.,5|5|5_5|5|5,
hit:9246_conv:18492,1,embarrassed,I went to the store in my pajamas and saw my high school crush,27,I want to the store in my pajamas today,5|5|5_3|3|4,
hit:9246_conv:18492,2,embarrassed,I went to the store in my pajamas and saw my high school crush,332,Nice! How did that feel?,5|5|5_3|3|4,
hit:9246_conv:18492,3,embarrassed,I went to the store in my pajamas and saw my high school crush,27,I was comfortable until I saw my high school crush,5|5|5_3|3|4,
hit:9246_conv:18492,4,embarrassed,I went to the store in my pajamas and saw my high school crush,332,Oh_comma_ how did she look? Still pretty?,5|5|5_3|3|4,
hit:9246_conv:18492,5,embarrassed,I went to the store in my pajamas and saw my high school crush,27,he looked nice and so did his wife,5|5|5_3|3|4,
hit:9264_conv:18529,1,surprised,It was raining earlier and lightning struck nearby and my power went out. Luckily it came back on a few minutes later but I was quite shocked at first!,558,It was raining earlier and lightning struck nearby and my power went out. Luckily it came back on a few minutes later but I was quite shocked at first!,5|5|5_4|3|4,
hit:9264_conv:18529,2,surprised,It was raining earlier and lightning struck nearby and my power went out. Luckily it came back on a few minutes later but I was quite shocked at first!,75,Really??? A power out does not sound that scary,5|5|5_4|3|4,
hit:9264_conv:18529,3,surprised,It was raining earlier and lightning struck nearby and my power went out. Luckily it came back on a few minutes later but I was quite shocked at first!,558,well sometimes a bad strike can leave the power out for days in my area,5|5|5_4|3|4,
hit:9264_conv:18529,4,surprised,It was raining earlier and lightning struck nearby and my power went out. Luckily it came back on a few minutes later but I was quite shocked at first!,75,Now_comma_ that is scary!! Without power for days would be a nightmare ,5|5|5_4|3|4,
hit:9275_conv:18551,1,excited,I am going to a concert this weekend.  I can't wait to go.,322,I am going to a concert this weekend.,5|5|5_5|5|5,
hit:9275_conv:18551,2,excited,I am going to a concert this weekend.  I can't wait to go.,247,Fun_comma_ what concert is it?,5|5|5_5|5|5,
hit:9275_conv:18551,3,excited,I am going to a concert this weekend.  I can't wait to go.,322,It is Fallout Boy. I can't wait to go!,5|5|5_5|5|5,
hit:9275_conv:18551,4,excited,I am going to a concert this weekend.  I can't wait to go.,247,Whoop! it's gonna be a fun time!,5|5|5_5|5|5,
hit:9283_conv:18567,1,lonely,I went to eat lunch by myself.  I hate being by myself so much.,322,I went to eat lunch by myself.,2|2|1_5|5|5,
hit:9283_conv:18567,2,lonely,I went to eat lunch by myself.  I hate being by myself so much.,445,Where did you go? did you enjoy yourself?,2|2|1_5|5|5,
hit:9283_conv:18567,3,lonely,I went to eat lunch by myself.  I hate being by myself so much.,322,I went to Subway.  I hate being by myself so much!,2|2|1_5|5|5,
hit:9283_conv:18567,4,lonely,I went to eat lunch by myself.  I hate being by myself so much.,445,why?? its good time to think,2|2|1_5|5|5,
hit:9285_conv:18570,1,disappointed,After all this physical therapy I still didnt have my foot strength.,445,After all of this training_comma_ I still cant use my leg,5|5|5_5|5|5,
hit:9285_conv:18570,2,disappointed,After all this physical therapy I still didnt have my foot strength.,147,Oh no my dear_comma_ what happened to your leg?,5|5|5_5|5|5,
hit:9285_conv:18570,3,disappointed,After all this physical therapy I still didnt have my foot strength.,445,I broke it in a car wreck!,5|5|5_5|5|5,
hit:9285_conv:18570,4,disappointed,After all this physical therapy I still didnt have my foot strength.,147,Oh wow. Was it a bad car wreck?,5|5|5_5|5|5,
hit:9288_conv:18576,1,devastated,When I looked at one of my bank accounts I realized I lost all my money. I found out it was stolen and there was no way to get it back.,511,I lost all my money in one of my bank accounts.,5|5|5_5|5|5,
hit:9288_conv:18576,2,devastated,When I looked at one of my bank accounts I realized I lost all my money. I found out it was stolen and there was no way to get it back.,445,WHAT HAPPENED?? DID YOU EVER GET IT BACK?!?,5|5|5_5|5|5,
hit:9288_conv:18576,3,devastated,When I looked at one of my bank accounts I realized I lost all my money. I found out it was stolen and there was no way to get it back.,511,No the bank told me there was no way to get it back.,5|5|5_5|5|5,
hit:9288_conv:18576,4,devastated,When I looked at one of my bank accounts I realized I lost all my money. I found out it was stolen and there was no way to get it back.,445,did they have an explenation on what happened?,5|5|5_5|5|5,
hit:9289_conv:18578,1,terrified,I was shocked when a huge bat hit my window last night!,332,I was shocked when a huge bat hit my window last night!,5|5|5_5|5|5,
hit:9289_conv:18578,2,terrified,I was shocked when a huge bat hit my window last night!,397,Wow I bet you were surprised!,5|5|5_5|5|5,
hit:9289_conv:18578,3,terrified,I was shocked when a huge bat hit my window last night!,332,It was a total shock to my system haha,5|5|5_5|5|5,
hit:9289_conv:18578,4,terrified,I was shocked when a huge bat hit my window last night!,397,LOL a bat_comma_ how random,5|5|5_5|5|5,
hit:9300_conv:18601,1,proud,My dog always listens to me whenever I call him or direct him to do something. He's a very good boy.,558,My dog always listens to me whenever I call him or direct him to do something. He's a very good boy.,5|5|5_5|5|5,
hit:9300_conv:18601,2,proud,My dog always listens to me whenever I call him or direct him to do something. He's a very good boy.,397,That's good. Dogs are the best but an obedient dog is even better!,5|5|5_5|5|5,
hit:9300_conv:18601,3,proud,My dog always listens to me whenever I call him or direct him to do something. He's a very good boy.,558,Indeed_comma_ I have had lots of dogs but it's best if they respond to commands well. Some just need work but all can be good.,5|5|5_5|5|5,
hit:9300_conv:18601,4,proud,My dog always listens to me whenever I call him or direct him to do something. He's a very good boy.,397,I can't wait to have a dog. Maybe when my daughter is older..,5|5|5_5|5|5,
hit:9304_conv:18608,1,content,this job offers me everything I need in life!,445,This job is everything I could possible ask for.,5|5|5_4|4|5,
hit:9304_conv:18608,2,content,this job offers me everything I need in life!,322,Oh_comma_ what job is it?,5|5|5_4|4|5,
hit:9304_conv:18608,3,content,this job offers me everything I need in life!,445,I am the director of IT at my company.,5|5|5_4|4|5,
hit:9304_conv:18608,4,content,this job offers me everything I need in life!,322,Wow_comma_ that is very high position!,5|5|5_4|4|5,
hit:9309_conv:18618,1,hopeful,I bought 10 tickets for a local lottery to win a new car. There are not many tickets sold_comma_ so I am really hoping that I will win!,469,I bought 10 tickets to win a new cars. I am hoping I'm lucky this time!,5|5|5_5|5|5,
hit:9309_conv:18618,2,hopeful,I bought 10 tickets for a local lottery to win a new car. There are not many tickets sold_comma_ so I am really hoping that I will win!,327,That would be great! It would certainly save you from having to buy a new car for a while.,5|5|5_5|5|5,
